SongID,Lyrics
942,"

From london to paris ..from london to paris
Paris to new york ..paris to new york
Dhoonda tumhe maine
Ab khona nahin ..khona nahin

Main kho bhi jaaun ..kho bhi jaaun
Gum ho bhi jaaun ..gum ho bhi jaaun
Inn khoyi huyi raahon mein
Tum hi ko paaun

Yeh jadoo sa kya hai, main jaanu na
Yeh kaisa nasha hai, pehchanu na

Yeh zindagi ke pal kitne
Halke halke halke hain
Rang saare chalke yahaan hai
Yeh choti choti khushiyan
Jaagi jaagi akhiyan hain
Zindagi mein tum ho ya
Tum mein zindagi hai bolo
Tu tu tu ru

From sunday to saturday
With living in a new way
Mere to raat aur din hain tere liye

Tum mera junoon ho
Dil ka sukoon ho
Dhoondha tumhe maine
Bas mere liye yeah hey
Tu tu tu ru yeah hey


You make me feel how
I just can't say
Ab jo bhi ho so ho, its ok

Yeh zindagi ke pal kitne
Halke halke halke hain
Rang saare chalke yahaan hai
Yeh hoti choti khushiyan
Jaagi jaagi akhiyan hain
Zindagi mein tum ho ya
Tum mein zindagi hai bolo
Tu tu tu ru tu tu tu ru...

"
943,"

Ho ho o ho hmm
Voh dekhnay mein kaisi seedhi saadi lagti
Hai bolti ki woh toh kuch nahin samjati
Andar se kitni tezz hai
Kabhi ajeeb si, kabhi haseen lagti
Kabhi kisi kitaab ka hai scene lagti
Philosophy ka craze hai
Ho kehti hai yeh ik phase hai

Voh dekhnay mein kaisi seedhi-saadi lagti
Hai bolti ki woh toh kuch nahin samajhati
Andar se kitni tezz hai
Kabhi ajeeb si, kabhi haseen lagti
Kabhi kisi kitaab ka hai scene lagti
Philosophy ka craze hai
Ho kehti hai yeh ik phase hai
Ho kehti hai yeh ik phase hai

Yeh kahan main aa gaya
Bolo kaisa yeh tayaan hai
Dil kisi ka ho gaya, na isspe ikhteyaar hai
Karun toh kya karun, kaoon toh kya kahoon
Yeh gaana bhi toh usko paas laane ka bahana hai
Woh chup chup mere dil ke raaz kholti
Aadat ke mere khwaab bhi tataloti
Possessiveness ka case hai

Jaan-e-jaan jaan-e-mann
Toh har gaane mein aata hai
Parwana romeo har ladka hi bann jaata hai
Likhun toh kya likhun
Banu toh kya banu

Yeh filmo mein ladka hi 
Kyun ladki ko phansata hai
Main chahoon bhi toh main
Sabhi woh kar jaata hoon
Woh aaye saamne toh main sudhar jaata hoon
Ladki ik full-on chase hai
Haan kehti hai yeh ik phase hai

Voh dekhnay mein kaisi seedhi saadi lagti
Hai bolti ki woh toh kuch nahin samajhati
Andar se kitni tezz hai
Kabhi ajeeb si, kabhi haseen lagti
Kabhi kisi kitaab ka hai scene lagti
Philosophy ka craze hai
Ho kehti hai yeh ik phase hai
Ho kehti hai yeh ik phase hai...

"
944,"

Ting rang ting na na na..
Ting rang ting na na na..

Pyaar dese aape nahio peina soniye
Haan pyaar dese aape nahio peina soniye
Rajj rajj rajj, assa rehna soniye
I love you, shi love you nahio kehna soniye
Kheni khani nahi kujh sehna soniye

Thandi si beer laga ke
Naino ke teer chala ke
Lak nu vi thoda sa hila ke
Assa te karni
Ting rang ting ting rang ting
Dance dance na na na

Ho tere naal akkhiyan ni layni marjaaniye
Ishq di ae rit ni nibhani marjaaniye
Tere picche lagganga, te zindagi nu thuganga
Heth utte vajanga, te peda jeha laganga
Heth utte vajanga, te peda jeha laganga

Arrey chakra che nahi pena
Assa vella ae lutt lena
Ho sukh da saah nahio assi lena
Assa te karni
Ting rang ting ting rang ting

Pound main kamake tujhko party me le jaunga
Hor kita mainu te phir dooji vi le aaunga
Mundri pawaunga par shaadi te nahi aaunga
Changi lagge rakh lena par
Sehra nahi bandh waunga

Daddy kol jaa ke kehna
Aye munda hai tutt paina
Ainu lecture da asar nahio paina
Assa te karni
Ting rang ting ting rang ting
Dance dance na na


Pyaar dese aape nahio peina soniye
Haan pyaar dese aape nahio paina soniye
Rajj rajj rajj, assa rehna soniye
I love you, shi love you nahio kehna soniye
Kheni khani nahi kujh sehna soniye

Thandi si beer laga ke
Naino ke teer chala ke
Lak nu vi thoda matkake
Assa te karni
Ting rang ting.. Ting rang ting..
Ting rang ting.. Ting rang ting...

"
945,"

O thehree si sehmi si hai zindagi udne do
Behti nadi se thodi si nami chun ne do
Khamoshi sun ne do, khwabon ko bunn ne do
Hatheliyon pe likhi, dastaan badlne do
Ho ho ho.. Woh
Ho ho ho.. Woh..

Madham si madhosi, dheemi si sargoshi
Sun sako toh suno dil ke taar
Yunhi milte raho baar baar

Ho kaisi sheher hai yeh kaisa asar hai bata
Bin jaane bin bole, humko sabhi hai pata
Thoda sa dard hai, saans bhi sard hai
Par tera aashiyaan mil gaya, chahiye kya
Ho ho ho.. Woh
Ho ho ho.. Woh..


Simti simti, saundhi si hai dopehar
Bechainiyon mein doobi si hai yeh leher
Chhayi hai chashni, par hai khoyi kami
Kho sakoon jis jagah, paya hai tumhe wahan
Ho ho ho.. Woh
Ho ho ho.. Woh..

Baahon me leke tumhe kuch na kuch bol de
Chahat ki nadiyan mein chandi ka ras ghol de
Aao na saath do, mujhko par aawaaz do
Koi meethi si kaano mein aawaaz do

Ho ho ho.. Woh
Ho ho ho.. Woh...

"
946,"

Meri ujadi jhonk vasa sajna
Inn mintaan te ne vaniyaan

Oo lala.. Chahe jo dil woh karo
Oo lala.. Tum zindagi se na daro
Say oo lala yeah
Chahe jo dil woh karo
Say oo lala yeah
Tum zindagi se na daro

Toh udoongi baadalon ke samne
Koi mujhe thaamle
Rukungi main na yahan
Aise main aasmaan ko choo lungi aaj
Hawa bhi muskuraayegi
Kahan se aayi yeh, kahan ko jaayegi
Dhooaan sa sab kar jaayegi

Oo lala, chahe jo dil woh karo
Oo lala, tum zindagi se na daro
Say oo lala yeah
Chahe jo dil woh karo
Say oo lala yeah
Tum zindagi se na daro


Yeah
Hey girl tell me who you are
This is feel I know you are
Tell me what you think
Tell me what you drink
I give you everything
That money can bring
Diamond rings no suffering
Me and you on the beaches
Trust me girl when I say
I am never leaving

Oo lala.. Chahe jo dil woh karo
Oo lala.. Tum zindagi se na daro
Say oo lala yeah
Chahe jo dil woh karo
Say oo lala yeah
Tum zindagi se na daro

Meri ujadi preet vasa...

"
947,"

Phir wahi shaam-e-tanhaai
Phir usi dard ki gehraai
Phir tere milne ka gham
Phir aankh si bhar aayi
Jaane wale, sunta jaa
Tera pyaar hai ruswaa

Par kya karun
Sahi naa jaaye judaai

Bulle nu samjhawan aayian
Bhehna te parjaayiyan
Balle bulle saada kehna
Chad de kalla raayiaan
Aaja, ho aaja
Ho aaja.. Ho aaja

Aad nabi auldan nu tu
Kyun leekan layiyan
Jehda saanu sayiad dasse do
Zakhm mile sazaiyaan
Aaja, ho aaja.. Ho aaja.. Ho aaja
Hoo aaja ho aaja
Hoo aaja ho aaja


Ho akkhiyan nu laan wale,
Door door jaan wale
Aaja, ho aaja aaja
Ho akkhiyan nu laan wale
Door door jaan wale

Aaja, ho aaja aaja
Hoo aaja ho aaja
Hoo aaja ho aaja...

"
948,"

Haye soniye, mann moniye, o hiriye
O soneya, mann moneya
Tu nere nere aa
Saade akkhan de ishaare kyun na samjhe, samjhe
O soneya, mann moneya
Tu nere nere aa
Saade akkhan de ishaare kyun na samjhe, samjhe

Main jatt yamla pagla deewana
Oye main jatt yamla pagla deewana
Ho rabba itni si baat na jaana
K k k o mainu pyaar kardi hai
Saade utte woh marrti hai
K o mainu pyaar kardi hai
Saade utte woh marrti hai

Main jatt yamla pagla deewana
Ho rabba itni si baat na jaana
K k k o mainu pyaar kardi hai
Saade utte woh marrdi hai
K o mainu pyaar kardi hai, hai hai hai
Saade utte woh marrdi hai
Main jatt yamla pagla deewana

O soneya, mann moneya
Tu nere nere aa
Saade akkhan de ishaare kyun na samjhe, samjhe
O soneya, mann moneya
Tu nere nere aa
Saade akkhan de ishaare kyun na samjhe, samjhe

Iss ne toh kaha har baat ko ishaare mein
Diya bhi jala ke rakkha
Raaton ko chaubaare mein ..haye soniye
Iss ne toh kaha har baat ko ishaare mein
Diya bhi jala ke rakkha
Raaton ko chaubaare mein ..mann moniye

Reshmi dupatta phenka peeng ke hulaare mein
Mele mein akele phiri baazaar saare mein
Kaun sa banaya na bahaana, bahaana, bahaana

Main jatt yamla pagla deewana
Ho rabba itni si baat na jaana
K k k o mainu pyaar kardi hai
Saade utte woh marrdi hai
K o mainu pyaar kardi hai, hai hai hai
Saade utte woh marrdi hai haye

Haye soniye, mann moniye, o hiriye

Aisa nahi hota toh woh aise, sharmaati na
Mujhe aate dekh sadak pe
Bhaag jaati na ..haye soniye
Aisa nahi hota toh woh aise, sharmaati na
Mujhe aate dekh sadak pe
Bhaag jaati na ..mann moniye


Zulfon ke ghoonghat mein mukhada chupati na
Chhoti si umar mein woh jaan ko lagati na
Prem da rog puraana, puraana, puraana

Main jatt yamla pagla deewana
Ho rabba itni si baat na jaana
K k k main tenu pyaar kardi haan
Tere utte main marrdi haan
Oye main tenu pyaar kardi haan
Tere utte main marrdi haan

K k k o mainu pyaar kardi hai
Saade utte woh marrdi hai
K o mainu pyaar kardi hai, hai hai hai
Saade utte woh marrdi hai...

"
949,"

Ho o o o.. Ho o o..
Charha de rang, charha de rang
Charha de rang soneya ve
Charha de rang, charha de rang
Charha de rang soneya ve
Ho takdi da haal sunava main vaari jaava
Charha de rang, charha de rang
Charha de rang soneya ve
Charha de rang, charha de rang
Charha de rang soneya ve.. O o o

O sunn sajna ke
Tere pyaar mein dil dooba
Labon pe tera naam aave
Ho tere khawabon mein dil dooba
Chori se chori se,, haa sheena zori se
Sangh tujhe le jaava

Charha de rang, charha de rang
Charha de rang soneya ve
Charha de rang, charha de rang
Charha de rang soneya ve

Ni main yaar da shagna paava
Ni main pyaar da shagna paava
Ni main yaar da shagna paava soneya
Ni main maahi sang udh jaava
Je main maahi sang udh jaava
Ni main rab da shukar manaava ranjhana

Tenu mirza jatt ne aakh de
Te tu ranjha nahi fakir
Je koi tenu chori lai jaave
Ni tu sahiba nahi tu heer

Chori se chori se, haa sheena zori se
Haan chori se chori se, haa sheena zori se
Shagna tera paava


Charha de rang, charha de rang
Charha de rang soneya ve
Charha de rang, charha de rang
Charha de rang soneya ve

Ho takdi da haal sunava main vaari,
Oye main vaari jaava

Charha de rang, charha de rang
Charha de rang soneya ve
Charha de rang, charha de rang
Charha de rang soneya ve... - [2]

"
950,"

O le gayi
Are o baakhri, dilon ki saakhri
Sun teri lezin, varna tu jhim jhim
Palatati chalti jaaye, dil kare haye haye
Jalaa kar dil chali kyun, kar ke tu bye bye
Garam garam tu jali jali, meri pataakha kahaan chali
Garam garam tu jali jali, meri pataakha kahaan chali

Pal pal na maane tinku jiya.. Haan tinku jiya
Ishq ka manjan ghisey hai piya
Pal pal na maane tinku jiya.. Haan tinku jiya
Ishq ka manjan ghisey hai piya

Sar pe masti chadhi, main deewaana ho gaya
Jawaani ka mehnga khazaana ho gaya
Kaali aankhon se kitna hungama ho gaya

Jab jab dekhe tujhe tinku jiya, tinku jiya
Ishq ka engine jalaaye jiya
Pal pal na maane tinku jiya.. Haan tinku jiya
Ishq ka manjan ghisey hai piya

Haye o cham cham, paaon mein tham tham
Dhadakta jaaye dil, dhana dhan dham dham
Arrey o chikni, arrey o item
Arrey o beautiful, main bhi hoon handsome

Tinku hamaara cinema ka deewana
Zor zor se gaaye gaana, zor zor se gaaye gaana
Ho tinku hamaara cinema ka deewana
Zor zor se gaaye gaana, zor zor se gaaye gaana
Aisi villain jaisi baatein na kar
Ban ja heroin dhadka de jiya

Joban pe daala hai taala piya, haan taala piya
Ishq ka manjan ghisey hai piya
Pal pal na maane tinku jiya.., haan tinku jiya
Ishq ka manjan ghisey hai piya

Teekhi nazar aur qaatil adaayein
Saanjh dhale kunne mein bulaayein,
Saanjh dhale kunne mein bulaayein
Haan teekhi nazar aur qaatil adaayein
Saanjh dhale kunne mein bulaayein,
Saanjh dhale kunne mein bulaayein
Kunne mein ik baar aa kar toh dekh
Chilla ke bole gi, love you piya


Gappon ki baandhe tu kyun puliya, tu kyun puliya
Ishq ka manjan ghisey hai piya
Pal pal na maane tinku jiya.. Haan tinku jiya
Ishq ka manjan ghisey hai piya

Ho sar pe masti chadhi, main deewaana ho gaya
Jawaani ka mehnga khazaana ho gaya
Kaali aankhon se kitna hungama ho gaya

Jab jab dekhe tujhe tinku jiya, tinku jiya
Ishq ka engine jalaaye jiya
Pal pal na maane tinku jiya.. Haan tinku jiya
Ishq ka manjan ghisey hai piya
Joban pe daala hai taala piya, haan taala piya
Ishq ka manjan ghisey hai piya...

"
951,"

Teri yeh aankhein, mujhe bawra karein
Aankhon mein meri kayi rang hai bhare
Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein
Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein

Oh meri humdum dil ki zara sun
Baahon mein aa bikhre
Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein
Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein

Aankhon mein dekha jo tune
Toh bata, kya dekha?
Haan maine hai naam tumhara
Surme se likha
Yeh surme ki dhaari, kare hai hoshiyari
Kya padhe kya na padhe

Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein
Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein

Tu toh sukoon hai mera
Main piya shor hoon
Haan pehle thi aur koi main
Ab koi aur hoon
Na tuhi badli hai, na main hi badla hoon
Badli hai bas nazrein


Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein
Oh mer humdum dil ki zara sun
Baahon mein aa bikhre
Sau baar yeh kahe dil
Ke aaja tujhe pyaar karein

Sau baar..
Ke aaja, ke aaja tujhe pyaar karein
Ke aaja tujhe pyaar karein
Ke aaja tujhe pyaar karein...

"
952,"

Kholi jo bottle tune yaara, oye dil pe bijli kaundi
Arrey kaundi re bhaiya kaundi
Aur aisi kaundi ke kaundi kaundi
Duniya humre peechay hai aur hum,
Tujh pe holi holi
Arrey holi ho gaye bhaiya, hum tum pe holi ho gaye
Tumhe upar holi ho gaye holi

Amma, teri bhains ko le jaayenge patna
Aur issi bhains ke saath hogi ghatna, amma

Ek, do, teen, chaar
Ek, do, teen, chaar
Ek, do..

Meri chamki mast jawaani ka
Hai charcha sabhi dukaano mein
Dekhe kayi chichorey tujhse
Maine inhi thikaano mein

O teri chamki jawaani ka hai charcha,
Gali gali dukaano mein
Utha ke le jaayenge tujhe hum
Kaan ke pistol kaano pe

Tu kya le jaayega mujhe
Tu toh sade gajaa ke thaano mein
Humri dhun pe naach le chamki
Sarath thaki deewaano mein

Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se
Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se

Maahi dilon ke haath ki mahima
Jaane duniya saari
Chuppi chuppi aati hai
Ya doon main kharcha paani
Mau ku samajh na aaye lallu teri tedhi baatein
Chedhe aur sataayein tere mandal fake ishaare
Tharr re si kar baat tu chammiya
Na kar baat malaa ji

Humri dhun pe naach le chamki
Sarath thaki deewaano mein
Tu kya le jaayega mujhe
Tu toh sade gajaa ke thaano mein

Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se
Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se

Chalkaaye chaand aayi yeh aap ki aankhon ke naam
Honton ke naam, honton ke naam

Chor nazar ka padha jo daaka, dil ki chori ho gayi
Pehle thi main shakkar si, ab namak ki bori ho gayi

Tu toh lagey paan ke jaisi humre mann ko lubhaati
Aankhein teri katthe jaisi, baatein choona lagaati
Free fund mein mile na baabu, chkhle paan banaarsi

Tu kya le jaayega mujhe
Tu toh sade gajaa ke thaano mein
Humri dhun pe naach le chamki
Sarath thaki deewaano mein

Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se
Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se

Hum jaise na hai na zamaane mein
Jaa ke muh dho ke aa pehle nahaane
Bata de itna tu kaahe kaahe akadti hai
Main hoon sardi si jo ho jakadti hai
Teri baatein garam masala hai
Jis ko tadke mein daala hai
Tu dil bas tu chupke se nahi ab tu pitne waala hai


Accha baaba maan gaye hum,
Tujhsa naa hai zamaane mein
Humri dhun pe naach le chamki,
Dhoom machi deewaano mein
Tuhi le jaayega mujhe,
Main bhi chalungi sang tere thaano mein

Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se
Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se
Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se
Hum chor hain pakke zubaano ke
Matt chodh yeh teer kamaano se

Meri chamki mast jawaani ka hai
Charcha sabhi dukaano mein...

"
953,"

Arrey beech bazariya son titariya
Daare jiyara pe humre doriya
Arrey son titariya, aa beech bazariya
Son titariya, aa beech bazariya
Hey son titariya, beech bazariya
Daare humre beare baturiya

Ladiyan ladiyan, ho akkhiyan ladiyan
Ladiyan re beech bazaar filmi haye akkhiyan
Ladiyan ladiyan re beech bazaar

Hoo dil pe kaisi jora jori
Ke hate na nazar mori
Son titariya gori gori
Karke humre dil ki chori, ladiyan
Akkhiyan ladiyan
Ladiyan beech bazaar filmi haye akkhiyan
Ladiyan ladiyan beech bazaar
Ho akkhiyan ladiyan
Ladiyan re beech bazaar filmi haye akkhiyan
Ladiyan ladiyan beech bazaar

Haye re gori kaayi nakhra
Dekho hai zaalim bada
Hum toh khud apni hi gali mein
Ho gaye bhaiya gumshuda
Saamne woh chaand ki khoyi pari si aa gayi
Hai raama bich bazariya kaisa kehar daa gayi,ladiyan
Ho akkhiyan ladiyan
Ladiyan re beech bazaar filmi haye akkhiyan
Ladiyan ladiyan re beech bazaar

Humri saari herogiri toh bas dhari hi reh gayi
Uss ke roop ke saagar mein toh tail laga ke beh gayi
Saamne woh chaand ki khoyi pari si aa gayi
Hai raama bich bazariya kaisa kehar daa gayi,ladiyan
Ho akkhiyan ladiyan
Ladiyan re beech bazaar filmi haye akkhiyan
Ladiyan ladiyan re beech bazaar


Haye, son titariya gori gori
Chaal uski hai nigodi
Son titariya gori gori
Karke humre dil ki chori, ladiyan
Akkhiyan ladiyan
Ladiyan re beech bazaar filmi haye akkhiyan
Ladiyan ladiyan re beech bazaar

Banaras ke, manwa jaisi
Baah gayi humko, goriya aisi
Kar de hosh ki, aisi taisi
Humka liyo sambhaal
Patli kamarwa, gadar machaaye
Loot ke manwa, le gayi haye
Har pal uska, naam lagaaye
Jiyara humaar, ladiyan ladiyan
Ho akkhiyan ladiyan
Ladiyan re beech bazaar filmi haye akkhiyan
Ladiyan ladiyan re beech bazaar
Ho akkhiyan ladiyan
Ladiyan re beech bazaar filmi haye akkhiyan
Ladiyan ladiyan re beech bazaar

Ho akhiyan ladiyan...

"
954,"

Ho kadd ke botal dabb cho
Jab muh nu jatt laave
Ho dafli bajje aapo aap
Te nasha suram chadh jaave

Hoye dhak dhak dhadke dil dharti da,
Ambar dhol bajaave
O dhadkan dharti di le jatt da suneha jaave
Dhadkan dharti di le jatt da suneha jaave
Ho sun jatt da suneha

Paaji garmi mel di aave
Paaji garmi mel di aave
Paaji garmi mel di aave
Paaji garmi mel di aave

Kadd ke botal dabb cho
Jab muh nu jatt laave
Ho dafli bajje aapo aap
Te nasha suram chadh jaave
Hoye nasha suram chadh jaave,
Nasha suram chadh jaave
Hoye dhak dhak dhadke dil dharti da,
Ambar dhol bajaave

Chaadra mera chhe  gajj da,
Sarak sumarda jaave
Hoye khusboo mitti di hoye lamtake latta maare

Hoye chaadra mera chhe gajj da,
Sarak sumarda jaave
Hoye khusboo mitti di hoye lamtake latta maare
Hoye chur mur kardi jutti meri
Chur mur aah chur mur

Hoye chur mur kardi jutti meri,
Geet ishq de gaave
Chaadra mera chhe gajj da
Sarak sumarda jaave

Haye sohneya yaar sunakhiyan teriayn nayi reesan
Kutt kutt paa jaffiyan tenu laa main rajj ke reejan

Nere sa, nere sa sohneya yaar sunakheya teraya
Nere sa nere sa
Haule haule saale mere teriyan, nere sa nere sa
Sohneya yaar sunakhiyan teriyan nayi reesan

Hoye sohniye naar sunakhiye teriyan nayi reesan
Kutt kutt paa jaffiyan tenu laa main rajj ke reejan
Nayi reesan, sohniya naar sunakhiye teriyan
Nayi reesan
Ho teri nayi reesan


Haye sharbati teri akkhiyan ch dul dul,
Ishq da sharbat jaave
Hoye pee sharbat jatt yamla pagla deewana
Hunda jaave
Jatt yamla pagla, jatt yamla pagla deewana
Hunda jaave
Ho taape tangayi pindliyan teriyan,
Mereiye sohniye
Ho taape rangayi pindliyan teriyan
Maaran jad lishkaare
Hoye pai gaya fikka suraj ohle baadal chupda jaave
Haye nayi reesan sohniye naar sunakhiye teriyan
Nayi reesan

Ho sohneyo veero bhehan deyo hun der na laavo
Sohneyo veero bhehan deyo hun der na laavo
Har hadd peelay kudi de saade palle paavo

Kadd ke botal dabb cho
Jab muh nu jatt laave
Hoye dhak dhak dhadke dil dharti da,
Ambar dhol bajaave
Ho jatt yamla pagla deewana
Kadd ke botal dabb cho
Kadd ke botal dabb cho, dabb cho dabb cho...

"
955,"

Hey hey hey hey..
Phir teri woh subah ban jaaun
Phir teri woh subah ban jaaun
Oss ban jaaun, woh boond ban jaaun
Khulegi jab palke teri, woh kiran ban jaaun
Woh dhoop ban jaaun woh chhanv ban jaaun
Woh dhoop ban jaaun woh chhanv ban jaaun
Woh chhanv ban jaaun..

Na na na.. na na na..

Phir teri woh subah ban jaaun
I'm gonna make you happy
Never gonna leave you
Never gonna leave you
Never gonna leave you

Puja ho ya ibaadat ho
Puja ho ya ibaadat ho
Rishte ho ya rasme ho
Dhundh se dhundhle
Dhundh se dhundhle tere woh sapne
Jee karta hai sach kar jaaun
Sach kar jaaun...

Phir teri woh subah ban jaaun
Phir teri woh subah ban jaaun
Oss ban jaaun, woh boond ban jaaun

Main hoon zameen me aasmaan
Main hoon zameen me aasmaan
Tu hai shabd mein teri zubaan
Aadhi adhoori zindagi me
Main tera lamhaa ban jaaun


Phir teri woh subah ban jaaun
Phir teri woh subah ban jaaun
Oss ban jaaun, woh boond ban jaaun
Khulegi jab palke teri, woh kiran ban jaaun
Woh dhoop ban jaaun woh chhanv ban jaaun
Woh dhoop ban jaaun woh chhanv ban jaaun
Woh chhanv ban jaaun..

Na na.. Na na.. Na na na..
I'm gonna make you happy
Never gonna leave you
Never gonna leave you
Never gonna leave you...

"
